total_points,position,was_home,opponent_team,average_goals_per_90,average_assists_per_90,average_ict_per_90,average_goals_conceded_per_90,value,average_influence_per_90,average_creativity_per_90,average_threat_per_90
7,2,True,9,0.0,0.0,1.5,1.0,46.0,14.8,0.4,0.0
1,2,True,2,0.3333333333333333,0.0,3.266666666666667,0.6666666666666666,47.0,26.666666666666668,0.5333333333333333,5.666666666666667
0,2,False,14,0.25,0.25,3.525000000000001,0.75,48.0,27.45,3.275,4.75
15,2,False,4,0.2,0.2,3.3,0.8,48.0,24.52,4.78,3.8
1,2,True,18,0.16666666666666666,0.16666666666666666,3.0,1.1666666666666667,49.0,22.166666666666668,4.133333333333333,3.8333333333333335
1,2,True,12,0.2857142857142857,0.14285714285714285,3.842857142857143,1.0,50.0,26.62857142857143,3.685714285714285,8.285714285714286
5,2,False,11,0.25,0.125,3.6875,1.0,51.0,25.7,3.5249999999999995,7.75
2,2,False,17,0.2222222222222222,0.1111111111111111,3.466666666666667,1.1111111111111112,51.0,24.555555555555557,3.266666666666666,6.888888888888889
0,2,True,16,0.2,0.1,3.26,1.0,52.0,23.46,2.9699999999999993,6.2
0,3,False,7,0,0,0,0,50.0,0,0,0
0,3,True,10,0,0,0,0,49.0,0,0,0
0,3,False,3,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,True,9,0,0,0.0,0,48.0,0.0,0.0,0.0
0,3,True,2,0,0,0.0,0,48.0,0.0,0.0,0.0
0,3,False,14,0,0,0.0,0,48.0,0.0,0.0,0.0
1,3,False,4,0,0,0.0,0,48.0,0.0,0.0,0.0
0,3,True,18,0,0,0.0,0,47.0,0.0,0.0,0.0
0,3,True,12,0.0,0.0,0.0,0.0,47.0,0.0,18.0,0.0
0,3,False,11,0.0,0.0,0.0,0.0,47.0,0.0,18.0,0.0
0,3,False,17,0.0,0.0,0.0,0.0,47.0,0.0,18.0,0.0
0,3,True,16,0.0,0.0,0.0,0.0,47.0,0.0,18.0,0.0
2,4,False,7,0,0,0,0,80.0,0,0,0
19,4,True,10,0,0,0,0,80.0,0,0,0
4,4,False,3,0.0,0.0,5.378048780487806,0.0,81.0,8.121951219512194,3.5121951219512195,41.707317073170735
1,4,True,9,1.0909090909090908,1.0909090909090908,15.6,1.0909090909090908,82.0,57.81818181818182,20.12727272727273,78.0
6,4,True,2,0.7058823529411765,1.0588235294117647,13.729411764705883,0.7058823529411765,82.0,46.44705882352941,21.176470588235297,69.52941176470588
1,4,False,14,0.5247813411078717,0.7871720116618076,13.22448979591837,0.7871720116618076,82.0,36.68221574344023,22.985422740524783,72.4198250728863
6,4,False,4,0.627906976744186,0.627906976744186,13.520930232558142,0.8372093023255814,81.0,37.172093023255805,20.909302325581397,77.02325581395348
8,4,True,18,0.5192307692307693,0.5192307692307693,12.703846153846156,1.2115384615384615,80.0,32.64230769230768,26.75769230769231,67.5
5,4,True,12,0.5901639344262295,0.4426229508196721,12.67377049180328,1.0327868852459017,80.0,34.259016393442614,23.473770491803283,68.90163934426229
2,4,False,11,0.6531204644412192,0.3918722786647315,13.153846153846153,1.0449927431059507,80.0,36.36574746008708,22.46734397677794,72.62699564586357
2,4,False,17,0.5776636713735558,0.4621309370988447,12.350449293966625,1.1553273427471116,80.0,33.01925545571245,20.172015404364572,70.2439024390244
0,4,True,16,0.5232558139534884,0.4186046511627907,11.616279069767442,1.0465116279069768,80.0,30.53720930232558,20.731395348837214,64.77906976744185
2,3,False,3,0,0,0,0,70.0,0,0,0
0,3,True,8,0,0,0,0,70.0,0,0,0
1,3,False,7,0.0,0.0,4.888888888888889,2.2222222222222223,69.0,3.3333333333333335,22.111111111111107,23.333333333333332
3,3,True,19,0.0,0.0,3.278571428571429,1.2857142857142858,68.0,2.828571428571429,15.042857142857143,14.785714285714286
1,3,False,1,0.0,0.0,5.560509554140126,1.1464968152866242,68.0,6.305732484076433,13.92993630573248,34.968152866242036
1,3,True,13,0.0,0.0,5.95945945945946,0.8108108108108109,67.0,9.81081081081081,22.054054054054053,27.56756756756757
2,3,True,17,0.0,0.0,5.648535564853557,1.1297071129707112,67.0,9.112970711297072,21.200836820083683,26.359832635983263
3,3,False,11,0.0,0.0,5.181818181818182,1.0227272727272727,67.0,8.25,19.295454545454543,24.545454545454547
2,3,False,16,0.0,0.0,5.420749279538904,0.7780979827089337,67.0,8.766570605187319,19.711815561959654,25.936599423631122
1,3,True,6,0.0,0.0,5.951945080091533,0.6178489702517163,67.0,9.4324942791762,18.96796338672769,31.304347826086957
0,3,False,9,0.0,0.0,5.766467065868263,0.718562874251497,67.0,8.91017964071856,19.131736526946106,29.820359281437124
1,3,True,4,0.0,0.0,5.762088974854932,0.6963249516441006,66.0,8.878143133462281,18.62669245647969,30.290135396518377
0,3,False,15,0.0,0.0,5.762088974854932,0.6963249516441006,66.0,8.878143133462281,18.62669245647969,30.290135396518377
1,4,False,3,0,0,0,0,70.0,0,0,0
6,4,True,8,0,0,0,0,70.0,0,0,0
1,4,False,7,0.0,0.0,6.507692307692308,1.3846153846153846,70.0,1.3846153846153846,17.307692307692307,45.69230769230769
2,4,True,19,0.6338028169014085,0.0,8.619718309859156,0.6338028169014085,69.0,20.788732394366193,14.26056338028169,50.70422535211268
1,4,False,1,0.5421686746987951,0.0,8.349397590361447,1.0843373493975903,69.0,18.325301204819276,12.198795180722891,52.59036144578313
0,4,True,13,0.37037037037037035,0.0,5.9259259259259265,1.1111111111111112,68.0,12.518518518518517,9.0,38.148148148148145
1,4,True,17,0.36,0.0,5.832000000000001,1.08,67.0,12.24,8.784,37.8
1,4,False,11,0.36,0.0,5.832000000000001,1.08,67.0,12.24,8.784,37.8
1,4,False,16,0.3515625,0.0,5.730468750000002,1.0546875,67.0,11.953125,9.140625000000002,37.6171875
2,4,True,6,0.34220532319391633,0.0,5.988593155893537,1.026615969581749,67.0,12.319391634980988,12.422053231939165,36.61596958174905
2,4,False,9,0.3125,0.0,5.562500000000002,0.9375,67.0,11.875,11.500000000000002,33.4375
12,4,True,4,0.23809523809523808,0.0,6.523809523809525,1.1904761904761905,66.0,11.666666666666666,8.952380952380953,45.476190476190474
0,4,False,15,0.20179372197309417,0.0,7.789237668161437,1.4125560538116593,66.0,12.188340807174887,9.827354260089686,56.502242152466366
1,1,False,3,0,0,0,0,50.0,0,0,0
3,1,True,8,0,0,0,0,50.0,0,0,0
10,1,False,7,0.0,0.0,0.9,2.0,50.0,9.2,0.0,0.0
2,1,True,19,0.0,0.0,2.2,1.5,50.0,21.9,0.0,0.0
3,1,False,1,0.0,0.0,3.8666666666666676,2.0,50.0,38.53333333333333,0.0,0.0
3,1,True,13,0.0,0.0,3.1250000000000004,1.75,49.0,31.1,0.0,0.0
6,1,True,17,0.0,0.0,3.1800000000000006,1.8,49.0,31.759999999999994,0.0,0.0
6,1,False,11,0.0,0.0,3.116666666666667,1.6666666666666667,49.0,31.06666666666666,0.0,0.0
2,1,False,16,0.0,0.0,2.828571428571429,1.4285714285714286,49.0,28.228571428571424,0.0,0.0
1,1,True,6,0.0,0.0,2.6250000000000004,1.25,49.0,26.249999999999996,0.0,0.0
2,1,False,9,0.0,0.0,2.5000000000000004,1.2222222222222223,49.0,24.955555555555552,0.0,0.0
7,1,True,4,0.0,0.0,2.4500000000000006,1.3,49.0,24.499999999999996,0.0,0.0
0,1,False,15,0.0,0.0,2.5181818181818185,1.4545454545454546,49.0,25.2,0.0,0.0
0,2,False,3,0,0,0,0,45.0,0,0,0
1,2,True,8,0,0,0,0,45.0,0,0,0
0,2,False,7,0,0,0.0,0,45.0,0.0,0.0,0.0
2,2,True,19,0.0,0.0,90.0,0.0,44.0,900.0,0.0,0.0
0,2,False,1,0.0,0.0,90.0,0.0,44.0,900.0,0.0,0.0
0,2,True,13,0.0,0.0,3.065934065934066,0.989010989010989,44.0,29.67032967032967,0.5934065934065934,0.0
0,2,True,17,0.0,0.0,3.065934065934066,0.989010989010989,44.0,29.67032967032967,0.5934065934065934,0.0
0,2,False,11,0.0,0.0,3.065934065934066,0.989010989010989,43.0,29.67032967032967,0.5934065934065934,0.0
0,2,False,16,0.0,0.0,3.065934065934066,0.989010989010989,43.0,29.67032967032967,0.5934065934065934,0.0
0,2,True,6,0.0,0.0,3.065934065934066,0.989010989010989,43.0,29.67032967032967,0.5934065934065934,0.0
0,2,False,9,0.0,0.0,3.065934065934066,0.989010989010989,43.0,29.67032967032967,0.5934065934065934,0.0
1,2,True,4,0.0,0.0,3.065934065934066,0.989010989010989,43.0,29.67032967032967,0.5934065934065934,0.0
0,2,False,15,0.0,0.0,3.065934065934066,0.989010989010989,42.0,29.67032967032967,0.5934065934065934,0.0
1,2,False,3,0,0,0,0,50.0,0,0,0
-1,2,True,8,0,0,0,0,50.0,0,0,0
1,2,False,7,0.0,0.0,4.4,2.0,49.0,13.2,22.4,8.0
2,2,True,19,0.0,0.0,3.6,1.5,48.0,10.0,18.95,7.0
1,2,False,1,0.0,0.0,4.733333333333333,2.0,48.0,12.599999999999998,24.066666666666663,10.666666666666666
1,2,True,13,0.0,0.0,5.175,1.75,47.0,14.35,27.824999999999996,9.5
7,2,True,17,0.0,0.0,4.6,1.8,47.0,14.919999999999998,23.379999999999995,7.6
0,2,False,11,0.0,0.0,4.116666666666666,1.6666666666666667,47.0,15.033333333333331,19.766666666666662,6.333333333333333
0,2,False,16,0.0,0.0,3.9,1.4285714285714286,47.0,15.942857142857143,17.599999999999998,5.428571428571429
0,2,True,6,0.0,0.0,3.9,1.4285714285714286,46.0,15.942857142857143,17.599999999999998,5.428571428571429
0,2,False,9,0.0,0.0,3.9,1.4285714285714286,46.0,15.942857142857143,17.599999999999998,5.428571428571429
0,2,True,4,0.0,0.0,3.9,1.4285714285714286,46.0,15.942857142857143,17.599999999999998,5.428571428571429
0,2,False,15,0.0,0.0,3.9,1.4285714285714286,46.0,15.942857142857143,17.599999999999998,5.428571428571429
0,3,False,3,0,0,0,0,50.0,0,0,0
0,3,True,8,0,0,0,0,50.0,0,0,0
0,3,False,7,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,True,13,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,True,17,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,False,11,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,False,16,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,True,6,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,False,9,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,True,4,0,0,0.0,0,49.0,0.0,0.0,0.0
0,3,False,15,0,0,0.0,0,49.0,0.0,0.0,0.0
0,1,False,3,0,0,0,0,40.0,0,0,0
0,1,True,8,0,0,0,0,40.0,0,0,0
0,1,False,7,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,19,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,1,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,13,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,17,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,11,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,16,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,6,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,9,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,True,4,0,0,0.0,0,40.0,0.0,0.0,0.0
0,1,False,15,0,0,0.0,0,40.0,0.0,0.0,0.0
0,3,False,3,0,0,0,0,45.0,0,0,0
0,3,True,8,0,0,0,0,45.0,0,0,0
0,3,False,7,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,17,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,11,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,16,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,6,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,9,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,4,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,15,0,0,0.0,0,43.0,0.0,0.0,0.0
2,3,False,3,0,0,0,0,55.0,0,0,0
2,3,True,8,0,0,0,0,55.0,0,0,0
1,3,False,7,0.0,0.0,3.1,2.0,55.0,9.6,4.0,17.0
2,3,True,19,0.0,0.0,4.6,1.5,54.0,14.899999999999997,17.7,13.0
1,3,False,1,0.0,0.0,3.4999999999999996,2.142857142857143,54.0,11.571428571428571,13.999999999999998,9.285714285714286
2,3,True,13,0.0,0.0,3.5263157894736836,1.8421052631578947,53.0,12.210526315789474,13.789473684210524,9.210526315789474
3,3,True,17,0.0,0.0,2.9347826086956514,1.7391304347826086,53.0,10.217391304347826,11.565217391304346,7.608695652173913
3,3,False,11,0.0,0.0,2.673640167364016,1.6945606694560669,53.0,10.092050209205022,10.054393305439328,6.589958158995816
1,3,False,16,0.0,0.0,2.8045774647887316,1.426056338028169,52.0,11.693661971830986,10.536971830985914,5.862676056338028
2,3,True,6,0.0,0.0,2.9407294832826745,1.2310030395136777,52.0,12.310030395136778,9.711246200607901,7.386018237082067
2,3,False,9,0.0,0.0,3.3719346049046317,1.2261580381471389,52.0,11.47683923705722,9.29427792915531,12.997275204359672
1,3,True,4,0.0,0.0,3.8698884758364307,1.338289962825279,52.0,12.423791821561338,9.65799256505576,16.617100371747213
0,3,False,15,0.0,0.0,3.892976588628762,1.5050167224080269,51.0,12.903010033444817,10.40468227424749,15.652173913043478
0,2,False,3,0,0,0,0,45.0,0,0,0
0,2,True,8,0,0,0,0,45.0,0,0,0
0,2,False,7,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,19,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,1,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,17,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,11,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,16,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,6,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,9,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,4,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,15,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,False,3,0,0,0,0,45.0,0,0,0
2,2,True,8,0,0,0,0,45.0,0,0,0
1,2,False,7,0,0,0.0,0,44.0,0.0,0.0,0.0
0,2,True,19,0.0,0.0,1.8,1.0,44.0,16.6,1.3,0.0
1,2,False,1,0.0,0.0,1.6,2.0,44.0,15.2,0.8500000000000002,0.0
2,2,True,13,0.0,0.0,1.6,2.0,43.0,15.2,0.8500000000000002,0.0
9,2,True,17,0.0,0.0,2.266666666666667,2.0,43.0,22.066666666666666,0.6333333333333333,0.0
6,2,False,11,0.0,0.0,2.0500000000000003,1.75,43.0,19.45,0.55,0.5
2,2,False,16,0.0,0.0,2.46,1.4,43.0,19.68,2.5,2.4
1,2,True,6,0.0,0.0,2.5,1.1666666666666667,44.0,17.733333333333334,2.1666666666666665,5.0
-2,2,False,9,0.0,0.0,2.4,1.1428571428571428,44.0,17.37142857142857,2.3000000000000003,4.285714285714286
10,2,True,4,0.0,0.0,2.4625,1.25,44.0,17.075000000000003,3.8,3.75
0,2,False,15,0.0,0.0,2.344444444444444,1.4444444444444444,43.0,16.488888888888894,3.411111111111112,3.5555555555555554
1,4,False,3,0,0,0,0,75.0,0,0,0
11,4,True,8,0,0,0,0,74.0,0,0,0
6,4,False,7,0.0,0.0,6.0,3.75,74.0,7.5,44.25,7.5
2,4,True,19,0.0,1.5789473684210527,10.026315789473685,1.5789473684210527,74.0,33.78947368421052,29.052631578947363,37.10526315789474
2,4,False,1,0.4411764705882353,0.8823529411764706,8.117647058823529,2.2058823529411766,74.0,34.23529411764705,18.308823529411764,28.235294117647058
2,4,True,13,0.30612244897959184,0.6122448979591837,6.9183673469387745,1.836734693877551,73.0,25.163265306122447,13.46938775510204,30.306122448979593
2,4,True,17,0.234375,0.46875,5.53125,1.875,73.0,20.999999999999996,10.875,23.203125
2,4,False,11,0.189873417721519,0.379746835443038,5.012658227848101,1.7088607594936709,72.0,17.658227848101266,8.981012658227849,23.354430379746834
2,4,False,16,0.1595744680851064,0.3191489361702128,5.026595744680851,1.4361702127659575,72.0,17.648936170212767,9.49468085106383,22.97872340425532
2,4,True,6,0.13761467889908258,0.27522935779816515,5.91743119266055,1.238532110091743,72.0,16.34862385321101,10.376146788990827,32.3394495412844
2,4,False,9,0.12096774193548387,0.24193548387096775,5.975806451612903,1.2096774193548387,72.0,15.14516129032258,10.935483870967744,33.62903225806452
6,4,True,4,0.1079136690647482,0.2158273381294964,5.773381294964029,1.2949640287769784,72.0,13.985611510791367,11.687050359712233,32.05035971223022
0,4,False,15,0.09740259740259741,0.19480519480519481,6.048701298701299,1.4610389610389611,72.0,13.402597402597403,11.863636363636365,35.16233766233766
0,3,False,3,0,0,0,0,45.0,0,0,0
0,3,True,8,0,0,0,0,45.0,0,0,0
0,3,False,7,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,1,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,13,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,17,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,11,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,16,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,6,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,9,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,True,4,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,15,0,0,0.0,0,43.0,0.0,0.0,0.0
1,3,False,3,0,0,0,0,60.0,0,0,0
8,3,True,8,0,0,0,0,60.0,0,0,0
2,3,False,7,0.0,0.0,4.6,2.0,60.0,9.6,31.6,4.0
1,3,True,19,1.2,0.0,18.96,2.4,60.0,57.11999999999999,65.51999999999998,66.0
2,3,False,1,0.6122448979591837,0.0,11.265306122448981,3.061224489795918,60.0,34.65306122448979,34.53061224489795,42.857142857142854
1,3,True,13,0.5263157894736842,0.0,10.842105263157896,3.1578947368421053,59.0,33.26315789473684,37.73684210526315,36.8421052631579
1,3,True,17,0.37037037037037035,0.0,8.851851851851851,2.5925925925925926,59.0,25.925925925925927,27.592592592592588,34.44444444444444
1,3,False,11,0.36885245901639346,0.0,8.815573770491802,2.581967213114754,59.0,25.81967213114754,27.590163934426222,34.30327868852459
2,3,False,16,0.33707865168539325,0.0,8.629213483146067,2.359550561797753,58.0,25.348314606741575,29.02247191011235,31.348314606741575
1,3,True,6,0.30716723549488056,0.0,8.477815699658702,2.150170648464164,58.0,23.713310580204777,30.317406143344705,30.102389078498295
1,3,False,9,0.2349869451697128,0.0,7.825065274151437,1.8798955613577024,58.0,22.37075718015666,29.04438642297649,26.318537859007833
3,3,True,4,0.22113022113022113,0.0,8.004914004914006,1.769041769041769,58.0,21.67076167076167,28.26044226044225,29.63144963144963
0,3,False,15,0.20501138952164008,0.0,7.667425968109341,2.050113895216401,57.0,20.46013667425968,28.33257403189065,27.471526195899774
1,2,False,3,0,0,0,0,50.0,0,0,0
2,2,True,8,0,0,0,0,50.0,0,0,0
1,2,False,7,0.0,0.0,3.4,2.0,49.0,13.2,11.0,10.0
1,2,True,19,0.0,0.0,2.7,1.5,48.0,13.3,8.65,5.0
1,2,False,1,0.0,0.0,3.3333333333333335,2.0,48.0,14.066666666666668,15.46666666666667,3.6666666666666665
0,2,True,13,0.0,0.0,3.125,1.75,47.0,14.45,11.95,4.75
0,2,True,17,0.0,0.0,3.16,1.8,47.0,14.080000000000002,12.84,4.6
0,2,False,11,0.0,0.0,2.9873949579831933,1.7016806722689075,46.0,13.310924369747902,12.138655462184873,4.348739495798319
2,2,False,16,0.0,0.0,2.9873949579831933,1.7016806722689075,46.0,13.310924369747902,12.138655462184873,4.348739495798319
1,2,True,6,0.0,0.0,2.9873949579831933,1.7016806722689075,46.0,13.310924369747902,12.138655462184873,4.348739495798319
0,2,False,9,0.0,0.0,2.7667844522968204,1.5901060070671378,46.0,12.720848056537102,10.82862190812721,3.9752650176678443
6,2,True,4,0.0,0.0,3.292682926829268,1.646341463414634,46.0,13.198170731707316,16.202743902439025,3.4298780487804876
0,2,False,15,0.0,0.0,3.094151212553495,1.7974322396576319,46.0,12.453637660485022,15.239657631954351,3.209700427960057
1,2,False,3,0,0,0,0,45.0,0,0,0
1,2,True,8,0,0,0,0,45.0,0,0,0
1,2,False,7,0.0,0.0,2.2,2.0,45.0,20.8,1.3,0.0
2,2,True,19,0.0,0.0,2.175824175824176,1.978021978021978,45.0,20.571428571428573,1.2857142857142858,0.0
0,2,False,1,0.0,0.0,2.1878453038674035,2.4861878453038675,44.0,19.88950276243094,1.0441988950276244,0.994475138121547
2,2,True,13,0.0,0.0,2.059040590405904,1.992619926199262,44.0,18.99630996309963,0.7970479704797048,0.6642066420664207
7,2,True,17,0.0,0.0,1.9445983379501388,1.994459833795014,44.0,17.650969529085874,0.7977839335180056,0.997229916897507
6,2,False,11,0.0,0.0,1.656319290465632,1.7960088691796008,44.0,15.006651884700664,0.6585365853658537,0.7982261640798226
1,2,False,16,0.0,0.0,1.5304990757855825,1.4972273567467653,44.0,14.007393715341959,0.5988909426987061,0.6654343807763401
1,2,True,6,0.0,0.0,1.654516640253566,1.2836767036450079,44.0,14.120443740095087,0.7987321711568938,1.5689381933438986
1,2,False,9,0.0,0.0,1.6851595006934816,1.248266296809986,44.0,14.205270457697642,0.9112343966712899,1.622746185852982
6,2,True,4,0.0,0.0,1.8199753390875466,1.3316892725030827,44.0,14.004932182490752,1.997533908754624,2.1085080147965476
0,2,False,15,0.0,0.0,2.207547169811321,1.4983351831298557,44.0,13.944506104328523,5.983351831298557,2.097669256381798
2,3,False,3,0,0,0,0,50.0,0,0,0
1,3,True,8,0,0,0,0,50.0,0,0,0
5,3,False,7,0.0,0.0,6.7,2.0,49.0,12.8,31.9,22.0
1,3,True,19,0.0,0.0,7.235294117647058,2.6470588235294117,48.0,13.235294117647058,37.411764705882355,21.176470588235293
2,3,False,1,0.0,0.5389221556886228,6.682634730538921,2.694610778443114,47.0,17.461077844311376,34.76047904191617,14.011976047904191
8,3,True,13,0.0,0.5027932960893855,7.189944134078212,2.5139664804469275,47.0,18.502793296089383,34.74301675977653,18.100558659217878
3,3,True,17,0.0,0.3345724907063197,5.821561338289962,2.342007434944238,47.0,15.657992565055762,24.289962825278806,17.732342007434944
2,3,False,11,0.25069637883008355,0.25069637883008355,5.6155988857938715,2.0055710306406684,47.0,19.40389972144847,18.426183844011142,17.799442896935933
0,3,False,16,0.21176470588235294,0.21176470588235294,5.929411764705883,1.6941176470588235,47.0,17.576470588235296,17.767058823529414,23.50588235294118
2,3,True,6,0.18442622950819673,0.18442622950819673,5.975409836065574,1.4754098360655739,46.0,16.081967213114755,18.922131147540984,24.34426229508197
0,3,False,9,0.18442622950819673,0.18442622950819673,5.975409836065574,1.4754098360655739,46.0,16.081967213114755,18.922131147540984,24.34426229508197
13,3,True,4,0.162748643761302,0.162748643761302,6.054249547920433,1.6274864376130198,46.0,14.64737793851718,22.361663652802893,23.11030741410488
0,3,False,15,0.14754098360655737,0.14754098360655737,6.01967213114754,1.6229508196721312,46.0,13.573770491803279,22.455737704918036,23.75409836065574
0,3,False,3,0,0,0,0,50.0,0,0,0
0,3,True,8,0,0,0,0,50.0,0,0,0
1,3,False,7,0.0,0.0,11.25,0.0,49.0,0.0,25.874999999999996,90.0
3,3,True,19,0.0,0.0,11.25,0.0,48.0,0.0,25.874999999999996,90.0
7,3,False,1,0.0,0.0,15.840000000000002,0.0,48.0,30.96,100.8,28.8
2,3,True,13,0.0,0.0,4.9,0.0,48.0,11.0,30.3,8.0
1,3,True,17,0.8411214953271028,0.0,7.570093457943925,0.8411214953271028,48.0,37.51401869158879,25.654205607476637,12.616822429906541
4,3,False,11,0.45685279187817257,0.0,5.162436548223351,0.9137055837563451,48.0,23.939086294416242,20.878172588832488,6.852791878172589
2,3,False,16,0.37037037037037035,0.0,5.185185185185185,0.7407407407407407,48.0,25.333333333333336,21.074074074074076,5.555555555555555
2,3,True,6,0.2702702702702703,0.0,5.162162162162163,0.5405405405405406,48.0,24.594594594594593,22.972972972972972,4.054054054054054
-1,3,False,9,0.2127659574468085,0.0,5.680851063829788,0.6382978723404256,48.0,22.127659574468087,25.425531914893618,9.148936170212766
6,3,True,4,0.17543859649122806,0.0,5.157894736842105,0.8771929824561403,48.0,20.350877192982455,22.29824561403509,8.771929824561404
0,3,False,15,0.156794425087108,0.0,4.656794425087109,1.254355400696864,48.0,18.18815331010453,20.71254355400697,7.839721254355401
0,3,False,3,0,0,0,0,55.0,0,0,0
2,3,True,8,0,0,0,0,55.0,0,0,0
2,3,False,7,0.0,0.0,8.0,2.0,54.0,20.0,44.6,16.0
1,3,True,19,0.0,0.0,5.2,1.3333333333333333,53.0,15.6,27.199999999999996,9.333333333333334
1,3,False,1,0.0,0.0,3.9200000000000004,2.0,53.0,12.4,21.36,5.6
5,3,True,13,0.0,0.0,4.518072289156627,2.1686746987951806,52.0,13.518072289156626,23.566265060240966,8.313253012048193
10,3,True,17,0.0,0.0,4.486725663716814,2.1238938053097347,52.0,15.238938053097344,23.575221238938056,6.106194690265487
3,3,False,11,0.0,0.2097902097902098,4.5524475524475525,1.8881118881118881,52.0,17.034965034965033,21.104895104895103,7.3426573426573425
1,3,False,16,0.18181818181818182,0.18181818181818182,5.763636363636364,1.6363636363636365,52.0,23.01818181818182,18.854545454545455,15.636363636363637
2,3,True,6,0.1559792027729636,0.1559792027729636,5.662045060658578,1.4038128249566724,52.0,21.181975736568454,19.902946273830157,15.441941074523397
2,3,False,9,0.136986301369863,0.136986301369863,5.4520547945205475,1.36986301369863,52.0,20.21917808219178,19.301369863013697,14.931506849315069
1,3,True,4,0.1226158038147139,0.1226158038147139,5.272479564032698,1.4713896457765667,52.0,18.784741144414166,17.668937329700274,16.185286103542236
0,3,False,15,0.11056511056511056,0.11056511056511056,4.92014742014742,1.547911547911548,52.0,18.42014742014742,16.120393120393118,14.594594594594595
0,3,False,8,0,0,0,0,45.0,0,0,0
0,3,True,18,0,0,0,0,45.0,0,0,0
0,3,False,11,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,10,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,17,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,44.0,0.0,0.0,0.0
0,3,False,7,0,0,0.0,0,43.0,0.0,0.0,0.0
1,3,True,20,0,0,0.0,0,43.0,0.0,0.0,0.0
0,3,False,2,0,0,0.0,0,43.0,0.0,0.0,0.0
1,3,False,4,0.0,0.0,0.0,0.0,43.0,4.5,2.25,0.0
1,3,True,14,0.0,0.0,0.0,0.0,43.0,4.5,2.25,0.0
0,3,False,5,0.0,0.0,11.531249999999998,0.0,43.0,16.3125,33.75,64.6875
0,3,False,3,0,0,0,0,45.0,0,0,0
0,3,True,8,0,0,0,0,45.0,0,0,0
0,3,False,7,0,0,0.0,0,45.0,0.0,0.0,0.0
0,3,True,19,0,0,0.0,0,45.0,0.0,0.0,0.0
